index,GEOID,NAMELSAD,PostalCode,GEO_ID,Tract,County,State,S1701_C03_001E,S1701_C01_001E,propWhite,propBlack,propNative,propAsian,propPacIslander,propOther,propMulti,propHispanic,propWhiteNotHispanic,FIPS,GISJOIN,YEAR,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,TRACTA,CBSAA,MEMI,CSAA,METDIVA,AREALAND,AREAWATR,BASENAME,NAME.y,Metropolitan.Division.Code,CSA.Code,CBSA.Title,Metropolitan.Micropolitan.Statistical.Area,Metropolitan.Division.Title,CSA.Title,County.County.Equivalent,State.Name,Central.Outlying.County,CBSA_Met,povCond,StateIndex,longitude,latitude,item,Group,section,file_name,,,,,trial,condition
628,29095011702,Census Tract 117.02,MO,1400000US29095011702,117.02, Jackson County,Missouri,33.7,1850,0.626486487,0.100540541,0,0,0,0.1,0.172972973,0.230810811,0.612972973,29,G2900950011702,2020,29095011702,2,4,Missouri,29,Jackson County,95,11702,28140,1,312,99999,1785056,0,117.02,Census Tract 117.02,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",highPov,MO_628,-94.425986,39.08377242,IMG_9_628.jpg,D,7,SV_PolicingMSA/MO_628/IMG_9_628.jpg,,,,,4,1
628,29095011702,Census Tract 117.02,MO,1400000US29095011702,117.02, Jackson County,Missouri,33.7,1850,0.626486487,0.100540541,0,0,0,0.1,0.172972973,0.230810811,0.612972973,29,G2900950011702,2020,29095011702,2,4,Missouri,29,Jackson County,95,11702,28140,1,312,99999,1785056,0,117.02,Census Tract 117.02,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",highPov,MO_628,-94.43761536,39.08100109,IMG_4_628.jpg,D,7,SV_PolicingMSA/MO_628/IMG_4_628.jpg,,,,,4,1
628,29095011702,Census Tract 117.02,MO,1400000US29095011702,117.02, Jackson County,Missouri,33.7,1850,0.626486487,0.100540541,0,0,0,0.1,0.172972973,0.230810811,0.612972973,29,G2900950011702,2020,29095011702,2,4,Missouri,29,Jackson County,95,11702,28140,1,312,99999,1785056,0,117.02,Census Tract 117.02,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",highPov,MO_628,-94.4225779,39.08155262,IMG_1_628.jpg,D,7,SV_PolicingMSA/MO_628/IMG_1_628.jpg,,,,,4,1
628,29095011702,Census Tract 117.02,MO,1400000US29095011702,117.02, Jackson County,Missouri,33.7,1850,0.626486487,0.100540541,0,0,0,0.1,0.172972973,0.230810811,0.612972973,29,G2900950011702,2020,29095011702,2,4,Missouri,29,Jackson County,95,11702,28140,1,312,99999,1785056,0,117.02,Census Tract 117.02,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",highPov,MO_628,-94.43555359,39.08428304,IMG_5_628.jpg,D,7,SV_PolicingMSA/MO_628/IMG_5_628.jpg,,,,,4,1
628,29095011702,Census Tract 117.02,MO,1400000US29095011702,117.02, Jackson County,Missouri,33.7,1850,0.626486487,0.100540541,0,0,0,0.1,0.172972973,0.230810811,0.612972973,29,G2900950011702,2020,29095011702,2,4,Missouri,29,Jackson County,95,11702,28140,1,312,99999,1785056,0,117.02,Census Tract 117.02,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",highPov,MO_628,-94.42760074,39.08178431,IMG_0_628.jpg,D,7,SV_PolicingMSA/MO_628/IMG_0_628.jpg,,,,,4,1
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.4356909,38.78350463,IMG_13_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_13_589.jpg,,,,,5,2
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.42208547,38.77311745,IMG_8_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_8_589.jpg,,,,,5,2
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.40552456,38.75206716,IMG_4_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_4_589.jpg,,,,,5,2
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.44943074,38.80128744,IMG_1_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_1_589.jpg,,,,,5,2
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.42404116,38.77728486,IMG_10_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_10_589.jpg,,,,,5,2
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.43797424,38.75293246,IMG_9_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_9_589.jpg,,,,,5,2
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.4321882,38.75354235,IMG_0_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_0_589.jpg,,,,,5,2
589,29037060308,Census Tract 603.08,MO,1400000US29037060308,603.08, Cass County,Missouri,5,5399,0.903871087,0.065012039,0,0,0,0,0.031116874,0.091683645,0.828857196,29,G2900370060308,2020,29037060308,2,4,Missouri,29,Cass County,37,60308,28140,1,312,99999,27411492,110829,603.08,Census Tract 603.08,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_589,-94.40355972,38.75750008,IMG_12_589.jpg,A,7,SV_PolicingMSA/MO_589/IMG_12_589.jpg,,,,,5,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.34773625,39.09181104,IMG_7_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_7_1289.jpg,,,,,6,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.35941824,39.09825457,IMG_11_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_11_1289.jpg,,,,,6,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.34364704,39.09202325,IMG_5_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_5_1289.jpg,,,,,6,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.35051752,39.09873348,IMG_4_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_4_1289.jpg,,,,,6,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.35312105,39.09684396,IMG_6_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_6_1289.jpg,,,,,6,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.35591685,39.09506422,IMG_3_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_3_1289.jpg,,,,,6,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.35640933,39.09401515,IMG_1_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_1_1289.jpg,,,,,6,2
1289,29095011409,Census Tract 114.09,MO,1400000US29095011409,114.09, Jackson County,Missouri,8,1607,0.773490977,0.056627256,0,0,0.144368388,0.018668326,0.006845053,0.003733665,0.769757312,29,G2900950011409,2020,29095011409,2,4,Missouri,29,Jackson County,95,11409,28140,1,312,99999,5782178,0,114.09,Census Tract 114.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1289,-94.34985445,39.0944309,IMG_8_1289.jpg,B,7,SV_PolicingMSA/MO_1289/IMG_8_1289.jpg,,,,,6,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.11409804,39.00258809,IMG_7_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_7_60.jpg,,,,,7,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.13015937,38.98497277,IMG_10_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_10_60.jpg,,,,,7,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.1328578,38.96151934,IMG_14_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_14_60.jpg,,,,,7,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.14503036,39.00397405,IMG_3_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_3_60.jpg,,,,,7,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.11994986,39.00554227,IMG_0_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_0_60.jpg,,,,,7,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.12901052,38.99090502,IMG_12_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_12_60.jpg,,,,,7,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.13015989,38.99339485,IMG_5_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_5_60.jpg,,,,,7,2
60,29095014005,Census Tract 140.05,MO,1400000US29095014005,140.05, Jackson County,Missouri,10.8,4914,0.979242979,0.001017501,0.0002035,0.003459503,0,0,0.016076516,0.052910053,0.929181929,29,G2900950014005,2020,29095014005,2,4,Missouri,29,Jackson County,95,14005,28140,1,312,99999,16038519,49803,140.05,Census Tract 140.05,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_60,-94.12401532,39.00238356,IMG_13_60.jpg,C,7,SV_PolicingMSA/MO_60/IMG_13_60.jpg,,,,,7,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.20812195,39.03457731,IMG_6_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_6_1278.jpg,,,,,8,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.21441203,39.03392653,IMG_0_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_0_1278.jpg,,,,,8,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.20413672,39.03019876,IMG_14_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_14_1278.jpg,,,,,8,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.21788226,39.03488439,IMG_4_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_4_1278.jpg,,,,,8,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.2119979,39.03436495,IMG_9_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_9_1278.jpg,,,,,8,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.20241995,39.02585619,IMG_1_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_1_1278.jpg,,,,,8,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.20416411,39.02508296,IMG_2_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_2_1278.jpg,,,,,8,2
1278,29095014009,Census Tract 140.09,MO,1400000US29095014009,140.09, Jackson County,Missouri,5.3,3000,0.894666667,0,0.013,0,0,0,0.092333333,0.035666667,0.859,29,G2900950014009,2020,29095014009,2,4,Missouri,29,Jackson County,95,14009,28140,1,312,99999,4476339,0,140.09,Census Tract 140.09,NA,312,"Kansas City, MO-KS",Metropolitan Statistical Area,NA,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,Central,"Kansas City, MO-KS",lowPov,MO_1278,-94.18971219,39.02261817,IMG_12_1278.jpg,D,7,SV_PolicingMSA/MO_1278/IMG_12_1278.jpg,,,,,8,2
130,48479000108,Census Tract 1.08,TX,1400000US48479000108,1.08, Webb County,Texas,34.6,3968,0.799143145,0.000504032,0.001764113,0,0,0.008820565,0.189768145,0.997227823,0.002268145,48,G4804790000108,2020,48479000108,3,7,Texas,48,Webb County,479,108,29700,1,999,99999,839451,0,1.08,Census Tract 1.08,NA,NA,"Laredo, TX",Metropolitan Statistical Area,NA,NA,Webb County,Texas,Central,"Laredo, TX",highPov,TX_130,-99.46378577,27.46618791,IMG_14_130.jpg,A,8,SV_PolicingMSA/TX_130/IMG_14_130.jpg,,,,,1,1
130,48479000108,Census Tract 1.08,TX,1400000US48479000108,1.08, Webb County,Texas,34.6,3968,0.799143145,0.000504032,0.001764113,0,0,0.008820565,0.189768145,0.997227823,0.002268145,48,G4804790000108,2020,48479000108,3,7,Texas,48,Webb County,479,108,29700,1,999,99999,839451,0,1.08,Census Tract 1.08,NA,NA,"Laredo, TX",Metropolitan Statistical Area,NA,NA,Webb County,Texas,Central,"Laredo, TX",highPov,TX_130,-99.4635749,27.46938841,IMG_13_130.jpg,A,8,SV_PolicingMSA/TX_130/IMG_13_130.jpg,,,,,1,1
130,48479000108,Census Tract 1.08,TX,1400000US48479000108,1.08, Webb County,Texas,34.6,3968,0.799143145,0.000504032,0.001764113,0,0,0.008820565,0.189768145,0.997227823,0.002268145,48,G4804790000108,2020,48479000108,3,7,Texas,48,Webb County,479,108,29700,1,999,99999,839451,0,1.08,Census Tract 1.08,NA,NA,"Laredo, TX",Metropolitan Statistical Area,NA,NA,Webb County,Texas,Central,"Laredo, TX",highPov,TX_130,-99.46366781,27.47324864,IMG_12_130.jpg,A,8,SV_PolicingMSA/TX_130/IMG_12_130.jpg,,,,,1,1
130,48479000108,Census Tract 1.08,TX,1400000US48479000108,1.08, Webb County,Texas,34.6,3968,0.799143145,0.000504032,0.001764113,0,0,0.008820565,0.189768145,0.997227823,0.002268145,48,G4804790000108,2020,48479000108,3,7,Texas,48,Webb County,479,108,29700,1,999,99999,839451,0,1.08,Census Tract 1.08,NA,NA,"Laredo, TX",Metropolitan Statistical Area,NA,NA,Webb County,Texas,Central,"Laredo, TX",highPov,TX_130,-99.46527922,27.46888566,IMG_8_130.jpg,A,8,SV_PolicingMSA/TX_130/IMG_8_130.jpg,,,,,1,1
130,48479000108,Census Tract 1.08,TX,1400000US48479000108,1.08, Webb County,Texas,34.6,3968,0.799143145,0.000504032,0.001764113,0,0,0.008820565,0.189768145,0.997227823,0.002268145,48,G4804790000108,2020,48479000108,3,7,Texas,48,Webb County,479,108,29700,1,999,99999,839451,0,1.08,Census Tract 1.08,NA,NA,"Laredo, TX",Metropolitan Statistical Area,NA,NA,Webb County,Texas,Central,"Laredo, TX",highPov,TX_130,-99.46511021,27.46537455,IMG_4_130.jpg,A,8,SV_PolicingMSA/TX_130/IMG_4_130.jpg,,,,,1,1
