"","path","task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","section","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","block.x.x","accuracy","slider_start","choices","standardized_response","correct","num_attention_checks_correct","stim_tract","stim_tractT","block.x","P0_Q1.wealthy","P0_Q1.safe","P0_Q1.walkable","P0_Q1.traditional","P0_Q1.diverse","block_fixed","stim_tractT.x","block.y","P0_Q1.violence","P0_Q1.crime","P0_Q1.drug","P0_Q1.schools","P0_Q1.opportunities","stim_tractT.y","block.y.y","P0_Q1.movein","P0_Q1.moveout","P0_Q1.shopping","P0_Q1.walk","P0_Q1.park","P0_Q1.school","age","sex","gender","gender-self-describe","zipcode","surveyComments"
"1167","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",123,716148,"0.0-123.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2950","[""SV_PolicingMSA/LA_447/IMG_2_447.jpg"",""SV_PolicingMSA/LA_447/IMG_7_447.jpg"",""SV_PolicingMSA/LA_447/IMG_3_447.jpg"",""SV_PolicingMSA/LA_447/IMG_10_447.jpg"",""SV_PolicingMSA/LA_447/IMG_0_447.jpg"",""SV_PolicingMSA/LA_447/IMG_14_447.jpg"",""SV_PolicingMSA/LA_447/IMG_5_447.jpg"",""SV_PolicingMSA/LA_447/IMG_9_447.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_447/","LA_447",3,1,2,0,1,1,6,"LA_447",3,1,1,1,2,1,"LA_447",3,1,1,2,1,3,3,"49","female","woman","","20876",""
"1168","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",124,717212,"0.0-124.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1062","[""SV_PolicingMSA/LA_447/IMG_2_447.jpg"",""SV_PolicingMSA/LA_447/IMG_7_447.jpg"",""SV_PolicingMSA/LA_447/IMG_3_447.jpg"",""SV_PolicingMSA/LA_447/IMG_10_447.jpg"",""SV_PolicingMSA/LA_447/IMG_0_447.jpg"",""SV_PolicingMSA/LA_447/IMG_14_447.jpg"",""SV_PolicingMSA/LA_447/IMG_5_447.jpg"",""SV_PolicingMSA/LA_447/IMG_9_447.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_10_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_10_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_447/","LA_447",3,1,2,0,1,1,6,"LA_447",3,1,1,1,2,1,"LA_447",3,1,1,2,1,3,3,"49","female","woman","","20876",""
"1169","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",125,718228,"0.0-125.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014","[""SV_PolicingMSA/LA_447/IMG_2_447.jpg"",""SV_PolicingMSA/LA_447/IMG_7_447.jpg"",""SV_PolicingMSA/LA_447/IMG_3_447.jpg"",""SV_PolicingMSA/LA_447/IMG_10_447.jpg"",""SV_PolicingMSA/LA_447/IMG_0_447.jpg"",""SV_PolicingMSA/LA_447/IMG_14_447.jpg"",""SV_PolicingMSA/LA_447/IMG_5_447.jpg"",""SV_PolicingMSA/LA_447/IMG_9_447.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_7_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_7_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_447/","LA_447",3,1,2,0,1,1,6,"LA_447",3,1,1,1,2,1,"LA_447",3,1,1,2,1,3,3,"49","female","woman","","20876",""
"1170","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",126,719316,"0.0-126.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1086","[""SV_PolicingMSA/LA_447/IMG_2_447.jpg"",""SV_PolicingMSA/LA_447/IMG_7_447.jpg"",""SV_PolicingMSA/LA_447/IMG_3_447.jpg"",""SV_PolicingMSA/LA_447/IMG_10_447.jpg"",""SV_PolicingMSA/LA_447/IMG_0_447.jpg"",""SV_PolicingMSA/LA_447/IMG_14_447.jpg"",""SV_PolicingMSA/LA_447/IMG_5_447.jpg"",""SV_PolicingMSA/LA_447/IMG_9_447.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_447/","LA_447",3,1,2,0,1,1,6,"LA_447",3,1,1,1,2,1,"LA_447",3,1,1,2,1,3,3,"49","female","woman","","20876",""
"1171","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",127,720747,"0.0-127.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1429","[""SV_PolicingMSA/LA_447/IMG_2_447.jpg"",""SV_PolicingMSA/LA_447/IMG_7_447.jpg"",""SV_PolicingMSA/LA_447/IMG_3_447.jpg"",""SV_PolicingMSA/LA_447/IMG_10_447.jpg"",""SV_PolicingMSA/LA_447/IMG_0_447.jpg"",""SV_PolicingMSA/LA_447/IMG_14_447.jpg"",""SV_PolicingMSA/LA_447/IMG_5_447.jpg"",""SV_PolicingMSA/LA_447/IMG_9_447.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_11_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_11_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_447/","LA_447",3,1,2,0,1,1,6,"LA_447",3,1,1,1,2,1,"LA_447",3,1,1,2,1,3,3,"49","female","woman","","20876",""
"1172","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",140,829596,"0.0-140.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6062","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_2_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_2_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_438/","LA_438",4,3,3,0,4,1,7,"LA_438",4,1,1,1,3,2,"LA_438",4,3,1,4,1,4,3,"49","female","woman","","20876",""
"1173","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",141,830861,"0.0-141.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1263","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_438/","LA_438",4,3,3,0,4,1,7,"LA_438",4,1,1,1,3,2,"LA_438",4,3,1,4,1,4,3,"49","female","woman","","20876",""
"1174","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",142,832284,"0.0-142.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1421","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_438/","LA_438",4,3,3,0,4,1,7,"LA_438",4,1,1,1,3,2,"LA_438",4,3,1,4,1,4,3,"49","female","woman","","20876",""
"1175","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",143,833421,"0.0-143.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1135","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_438/","LA_438",4,3,3,0,4,1,7,"LA_438",4,1,1,1,3,2,"LA_438",4,3,1,4,1,4,3,"49","female","woman","","20876",""
"1176","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568add17ee7236d29c13491_SESSION_2023-11-30_11h00.27.499.csv","sliderTrial","html-slider-response",144,834588,"0.0-144.0",NA,"656776a7904ae00d6b91d1dd","6568add17ee7236d29c13491",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1166","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_438/","LA_438",4,3,3,0,4,1,7,"LA_438",4,1,1,1,3,2,"LA_438",4,3,1,4,1,4,3,"49","female","woman","","20876",""
"1177","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",18,136999,"0.0-18.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13641","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_6_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_6_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_599/","LA_599",3,1,3,2,2,1,5,"LA_599",3,1,1,2,2,2,"LA_599",3,3,2,2,2,2,2,"42","male","man","","68130",""
"1178","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",19,144847,"0.0-19.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7844","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_20_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_20_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_599/","LA_599",3,1,3,2,2,1,5,"LA_599",3,1,1,2,2,2,"LA_599",3,3,2,2,2,2,2,"42","male","man","","68130",""
"1179","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",20,150242,"0.0-20.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5391","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_12_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_12_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_599/","LA_599",3,1,3,2,2,1,5,"LA_599",3,1,1,2,2,2,"LA_599",3,3,2,2,2,2,2,"42","male","man","","68130",""
"1180","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",21,158681,"0.0-21.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8434","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_13_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_13_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_599/","LA_599",3,1,3,2,2,1,5,"LA_599",3,1,1,2,2,2,"LA_599",3,3,2,2,2,2,2,"42","male","man","","68130",""
"1181","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",22,161981,"0.0-22.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3296","[""SV_PolicingMSA/LA_599/IMG_2_599.jpg"",""SV_PolicingMSA/LA_599/IMG_4_599.jpg"",""SV_PolicingMSA/LA_599/IMG_1_599.jpg"",""SV_PolicingMSA/LA_599/IMG_9_599.jpg"",""SV_PolicingMSA/LA_599/IMG_11_599.jpg"",""SV_PolicingMSA/LA_599/IMG_3_599.jpg"",""SV_PolicingMSA/LA_599/IMG_5_599.jpg"",""SV_PolicingMSA/LA_599/IMG_8_599.jpg""]","4",NA,NA,NA,NA,NA,3,NA,4,"[""./rc_img/cop_condGroup_9_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_9_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_599/","LA_599",3,1,3,2,2,1,5,"LA_599",3,1,1,2,2,2,"LA_599",3,3,2,2,2,2,2,"42","male","man","","68130",""
"1182","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",35,215401,"0.0-35.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3477","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4",NA,NA,NA,NA,NA,0,NA,4,"[""./rc_img/cop_condGroup_5_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_5_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_55/I","LA_55I",0,1,2,1,2,2,1,"LA_55I",0,2,2,2,1,1,"LA_55I",0,1,3,1,1,1,1,"42","male","man","","68130",""
"1183","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial_attention","html-slider-response",36,225405,"0.0-36.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","null",NA,NA,NA,NA,NA,0,NA,4,"[""./assets/img/attnchk.png"",""./assets/img/attnchk.png""]",NA,TRUE,NA,"LA_55/I","LA_55I",0,1,2,1,2,2,1,"LA_55I",0,2,2,2,1,1,"LA_55I",0,1,3,1,1,1,1,"42","male","man","","68130",""
"1184","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",37,230382,"0.0-37.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4973","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4",NA,NA,NA,NA,NA,0,NA,4,"[""./rc_img/cop_condGroup_15_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_15_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_55/I","LA_55I",0,1,2,1,2,2,1,"LA_55I",0,2,2,2,1,1,"LA_55I",0,1,3,1,1,1,1,"42","male","man","","68130",""
"1185","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",38,234691,"0.0-38.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4305","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","5",NA,NA,NA,NA,NA,0,NA,4,"[""./rc_img/cop_condGroup_18_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_18_CommunitySafety_autoscaled.png""]",3,NA,NA,"LA_55/I","LA_55I",0,1,2,1,2,2,1,"LA_55I",0,2,2,2,1,1,"LA_55I",0,1,3,1,1,1,1,"42","male","man","","68130",""
"1186","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",39,237193,"0.0-39.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2498","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4",NA,NA,NA,NA,NA,0,NA,4,"[""./rc_img/cop_condGroup_19_CommunitySafety_autoscaled.png"",""./rc_img/cop_condGroup_19_SafeStreets_autoscaled.png""]",4,NA,NA,"LA_55/I","LA_55I",0,1,2,1,2,2,1,"LA_55I",0,2,2,2,1,1,"LA_55I",0,1,3,1,1,1,1,"42","male","man","","68130",""
"1187","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",40,240569,"0.0-40.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3372","[""SV_PolicingMSA/LA_55/IMG_2_55.jpg"",""SV_PolicingMSA/LA_55/IMG_0_55.jpg"",""SV_PolicingMSA/LA_55/IMG_14_55.jpg"",""SV_PolicingMSA/LA_55/IMG_3_55.jpg"",""SV_PolicingMSA/LA_55/IMG_8_55.jpg"",""SV_PolicingMSA/LA_55/IMG_10_55.jpg"",""SV_PolicingMSA/LA_55/IMG_9_55.jpg"",""SV_PolicingMSA/LA_55/IMG_4_55.jpg""]","4",NA,NA,NA,NA,NA,0,NA,4,"[""./rc_img/cop_condGroup_16_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_16_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_55/I","LA_55I",0,1,2,1,2,2,1,"LA_55I",0,2,2,2,1,1,"LA_55I",0,1,3,1,1,1,1,"42","male","man","","68130",""
"1188","/Users/arajo/Documents/01. Project/repsPoliceCICompare/data/repsPoliceCICompare_s-2_p-undefined_s-6568af2615d37441c653cd27_SESSION_2023-11-30_10h04.12.667.csv","sliderTrial","html-slider-response",53,292152,"0.0-53.0",NA,"656776a7904ae00d6b91d1dd","6568af2615d37441c653cd27",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3219","[""SV_PolicingMSA/LA_438/IMG_10_438.jpg"",""SV_PolicingMSA/LA_438/IMG_11_438.jpg"",""SV_PolicingMSA/LA_438/IMG_14_438.jpg"",""SV_PolicingMSA/LA_438/IMG_9_438.jpg"",""SV_PolicingMSA/LA_438/IMG_8_438.jpg"",""SV_PolicingMSA/LA_438/IMG_0_438.jpg"",""SV_PolicingMSA/LA_438/IMG_6_438.jpg"",""SV_PolicingMSA/LA_438/IMG_3_438.jpg""]","4",NA,NA,NA,NA,NA,4,NA,4,"[""./rc_img/cop_condGroup_14_SafeStreets_autoscaled.png"",""./rc_img/cop_condGroup_14_CommunitySafety_autoscaled.png""]",4,NA,NA,"LA_438/","LA_438",4,3,4,1,2,1,7,"LA_438",4,0,1,1,3,3,"LA_438",4,4,1,3,4,3,4,"42","male","man","","68130",""
